pos	block_id	phase_state	local_phase_state	confidence
600839	block_126	-1	-1	0.375000
600991	block_126	-1	-1	0.375000
601683	unassigned	0	0	0.000000
602460	block_127	-1	-1	0.375000
606780	block_127	-1	-1	0.375000
607272	block_127	1	1	0.375000
607522	block_127	-1	-1	0.375000
607633	block_127	1	1	0.375000
608989	block_127	-1	-1	0.375000
610966	block_127	-1	-1	0.375000
611826	block_127	-1	-1	0.375000
612674	unassigned	0	0	0.000000
614408	block_128	-1	-1	0.500000
614449	unassigned	0	0	0.000000
614473	block_129	-1	-1	0.500000
614494	block_129	-1	-1	0.500000
614496	block_129	-1	-1	0.572254
614555	block_129	1	1	0.500000
614561	block_129	1	1	0.500000
614710	block_129	1	1	1.000000
615045	block_129	-1	-1	1.000000
615409	block_129	-1	-1	0.500000
615455	block_129	-1	-1	0.500000
615863	block_129	1	1	0.490000
616031	block_129	-1	-1	0.375000
616559	block_129	-1	-1	0.375000
616743	block_129	-1	-1	0.375000
617022	unassigned	0	0	0.000000
617427	block_130	1	1	0.490000
617634	unassigned	0	0	0.300000
618050	block_131	-1	-1	0.500000
618051	block_131	-1	-1	0.500000
619223	block_131	-1	-1	0.375000
621742	block_131	-1	-1	0.375000
622380	block_131	1	1	0.375000
622562	block_131	-1	-1	0.375000
622976	block_131	1	1	0.375000
624131	unassigned	0	0	0.000000
624618	unassigned	0	0	0.000000
625245	unassigned	0	0	0.000000
626070	unassigned	0	0	0.500000
626301	block_132	-1	-1	0.500000
626305	block_132	-1	-1	0.500000
626441	block_132	-1	-1	0.500000
626569	block_132	-1	-1	0.500000
626821	block_132	1	1	0.375000
626950	block_132	1	1	0.490000
627161	block_132	1	1	0.375000
628116	block_132	1	1	0.490000
628698	block_132	-1	-1	0.500000
628723	block_132	-1	-1	0.500000
628961	block_132	-1	-1	0.326104
629302	block_132	-1	-1	0.500000
629494	unassigned	0	0	0.500000
629678	block_133	-1	-1	0.500000
629911	block_133	-1	-1	0.500000
629941	block_133	-1	-1	0.500000
630017	block_133	-1	-1	0.500000
630420	block_133	1	1	0.490000
630592	unassigned	0	0	0.000000
630708	block_134	-1	-1	0.213817
631945	block_134	1	1	0.500000
632007	block_134	1	1	0.500000
632024	block_134	-1	-1	0.500000
632038	block_134	1	1	0.500000
632119	block_134	1	1	0.500000
633850	block_134	1	1	0.490000
634306	block_134	-1	-1	0.500000
634367	block_134	1	1	0.500000
634490	block_134	-1	-1	0.500000
634915	block_134	-1	-1	0.375000
638748	block_134	-1	-1	0.375000
638918	block_134	-1	-1	0.375000
640046	block_134	-1	-1	0.375000
641878	unassigned	0	0	0.000000
641913	unassigned	0	0	0.000000
641944	unassigned	0	0	0.000000
642012	unassigned	0	0	0.000000
642037	unassigned	0	0	0.000000
642067	unassigned	0	0	0.000000
642069	unassigned	0	0	0.000000
642100	unassigned	0	0	0.000000
642123	unassigned	0	0	0.000000
642130	unassigned	0	0	0.000000
642171	unassigned	0	0	0.000000
642205	unassigned	0	0	0.000000
642259	unassigned	0	0	0.000000
642352	unassigned	0	0	0.000000
642861	block_135	-1	-1	0.375000
642893	block_135	-1	-1	0.162922
643827	block_135	-1	-1	0.375000
644423	block_135	-1	-1	0.162922
645245	unassigned	0	0	0.000000
645437	block_136	-1	-1	0.375000
645645	block_136	-1	-1	0.375000
646331	block_136	-1	-1	0.375000
646526	unassigned	0	0	0.000000
646614	unassigned	0	0	0.000000
649005	block_137	-1	-1	0.250051
649182	block_137	1	1	0.250051
649701	unassigned	0	0	0.000000
649716	block_138	1	1	0.375000
649983	block_138	-1	-1	0.500000
650254	block_138	1	1	0.500000
650473	block_138	-1	-1	0.500000
650525	block_138	-1	-1	0.500000
650651	block_138	-1	-1	0.500000
650723	block_138	-1	-1	0.500000
651860	block_138	1	1	0.138464
652315	block_138	1	1	0.375000
652505	block_138	1	1	0.375000
653259	unassigned	0	0	0.000000
653324	block_139	1	1	0.308937
653977	block_139	-1	-1	0.375000
654666	block_139	-1	-1	0.375000
656194	block_139	-1	-1	0.375000
658277	block_139	1	1	0.375000
659380	block_139	1	1	0.375000
659768	block_139	-1	-1	0.375000
660346	block_139	-1	-1	0.375000
660628	unassigned	0	0	0.000000
660909	block_140	-1	-1	0.375000
663033	block_140	1	1	0.375000
665270	block_140	-1	-1	0.375000
666690	block_140	-1	-1	0.375000
667181	block_140	-1	-1	0.375000
667787	unassigned	0	0	0.500000
668165	block_141	1	1	0.375000
668172	block_141	-1	-1	0.500000
668176	block_141	-1	-1	0.500000
668345	block_141	-1	-1	0.500000
669291	block_141	-1	-1	0.104237
670996	block_141	-1	-1	0.375000
671453	block_141	1	1	0.375000
671595	block_141	-1	-1	0.375000
672290	block_141	-1	-1	0.375000
672388	unassigned	0	0	0.000000
672422	unassigned	0	0	0.000000
672619	unassigned	0	0	0.000000
673008	block_142	-1	-1	0.375000
673547	block_142	-1	-1	0.375000
674399	unassigned	0	0	0.000000
674405	unassigned	0	0	0.500000
674407	unassigned	0	0	0.500000
674409	unassigned	0	0	0.500000
674411	unassigned	0	0	0.500000
674413	block_143	-1	-1	0.500000
674688	unassigned	0	0	0.000000
674713	unassigned	0	0	0.000000
676166	unassigned	0	0	0.000000
677219	block_144	-1	-1	0.374993
677582	unassigned	0	0	0.000000
678230	block_145	-1	-1	0.375000
678305	block_145	-1	-1	0.375000
678839	block_145	-1	-1	0.375000
679482	block_145	-1	-1	0.500000
679483	block_145	1	1	0.500000
680047	block_145	1	1	0.500000
682463	block_145	1	1	0.375000
683498	block_145	1	1	0.375000
684734	block_145	1	1	0.375000
684907	block_145	1	1	0.375000
686439	unassigned	0	0	0.000000
686794	block_146	1	1	0.375000
687380	block_146	1	1	0.375000
689007	block_146	1	1	0.331119
689613	block_146	1	1	0.375000
690105	block_146	1	1	0.375000
690853	block_146	1	1	0.375000
690947	block_146	1	1	0.375000
691923	block_146	1	1	0.375000
692698	unassigned	0	0	0.000000
692996	block_147	1	1	0.500000
693104	block_147	1	1	0.500000
693463	block_147	1	1	0.500000
694203	unassigned	0	0	0.000000
694678	block_148	1	1	0.375000
695001	block_148	1	1	0.375000
695259	block_148	1	1	1.000000
695798	block_148	1	1	1.000000
695931	block_148	1	1	1.000000
696160	block_148	1	1	1.000000
697221	unassigned	0	0	0.000000
697409	block_149	-1	-1	0.490000
698083	block_149	1	1	0.500000
698123	block_149	1	1	0.500000
698627	block_149	-1	-1	1.000000
699214	unassigned	0	0	0.000000
702972	block_150	-1	-1	0.375000
704662	block_150	1	1	1.000000
704704	block_150	-1	-1	1.000000
705070	block_150	-1	-1	1.000000
705212	block_150	-1	-1	0.375000
705650	block_150	-1	-1	0.375000
706757	block_150	1	1	0.375000
707704	block_150	-1	-1	0.375000
708199	block_150	1	1	0.375000
708747	block_150	1	1	0.375000
708784	block_150	1	1	0.375000
709759	unassigned	0	0	0.000000
710789	block_151	1	1	0.375000
710948	block_151	-1	-1	0.375000
711120	unassigned	0	0	0.000000
711177	block_152	1	1	0.375000
717272	block_152	-1	-1	0.375000
718343	block_152	-1	-1	1.000000
718391	block_152	-1	-1	1.000000
719464	block_152	-1	-1	1.000000
720501	block_152	-1	-1	0.375000
720868	unassigned	0	0	0.000000
722412	block_153	-1	-1	0.375000
723134	block_153	-1	-1	1.000000
723709	unassigned	0	0	0.500000
723727	block_154	-1	-1	0.500000
724055	block_154	-1	-1	0.500000
724660	unassigned	0	0	0.000000
726115	block_155	-1	-1	0.375000
726847	block_155	-1	-1	0.500000
727050	block_155	-1	-1	0.500000
727183	block_155	-1	-1	0.500000
727236	block_155	-1	-1	0.500000
727295	block_155	-1	-1	0.500000
727556	unassigned	0	0	0.000000
727613	block_156	1	1	1.000000
727774	block_156	-1	-1	0.500000
727786	unassigned	0	0	0.000000
727926	block_157	1	1	1.000000
728326	unassigned	0	0	0.500000
728330	block_158	-1	-1	0.500000
728488	block_158	-1	-1	0.500000
729751	block_158	-1	-1	0.375000
729893	block_158	-1	-1	0.375000
730190	unassigned	0	0	0.000000
731406	unassigned	0	0	0.000000
732158	block_159	1	1	0.375000
732263	unassigned	0	0	0.000000
733181	block_160	-1	-1	0.375000
733573	unassigned	0	0	0.000000
733617	block_161	1	1	0.263202
733672	block_161	1	1	0.263202
734373	block_161	1	1	0.246860
734383	block_161	1	1	0.246860
735589	block_161	-1	-1	0.246860
736736	unassigned	0	0	0.000000
736925	block_162	-1	-1	0.375000
737005	block_162	-1	-1	0.375000
737624	unassigned	0	0	0.000000
737898	block_163	1	1	0.375000
738584	unassigned	0	0	0.000000
738739	block_164	1	1	0.375000
740272	block_164	1	1	0.375000
741453	block_164	-1	-1	0.375000
741767	block_164	-1	-1	0.375000
741939	unassigned	0	0	0.000000
742511	block_165	-1	-1	0.375000
743121	unassigned	0	0	0.000000
743153	unassigned	0	0	0.000000
743734	block_166	-1	-1	0.375000
745642	block_166	-1	-1	0.375000
746687	block_166	1	1	0.500000
746832	block_166	1	1	0.500000
747249	block_166	1	1	0.500000
747381	block_166	1	1	1.000000
747855	block_166	1	1	1.000000
748207	unassigned	0	0	0.000000
748212	unassigned	0	0	0.000000
748246	unassigned	0	0	0.000000
748431	block_167	-1	-1	0.375000
748452	unassigned	0	0	0.000000
749346	block_168	1	1	0.375000
749546	block_168	-1	-1	0.375000
750249	block_168	1	1	1.000000
750361	block_168	1	1	1.000000
751100	block_168	1	1	0.500000
751283	block_168	1	1	0.500000
751519	unassigned	0	0	0.500000
751627	block_169	-1	-1	0.500000
751651	block_169	1	1	0.490000
751755	block_169	-1	-1	0.500000
752120	block_169	-1	-1	0.500000
752235	block_169	-1	-1	0.500000
752300	block_169	-1	-1	0.500000
752821	block_169	-1	-1	0.554054
753109	unassigned	0	0	0.000000
753112	unassigned	0	0	0.500000
753113	unassigned	0	0	0.500000
753141	unassigned	0	0	0.000000
753194	block_170	-1	-1	0.500000
753319	block_170	-1	-1	0.490000
753973	block_170	-1	-1	0.375000
754002	block_170	1	1	0.375000
754553	block_170	1	1	0.375000
755214	block_170	1	1	0.500000
755467	block_170	1	1	0.500000
755581	block_170	-1	-1	0.500000
755749	block_170	1	1	1.000000
756217	block_170	1	1	0.375000
756408	block_170	1	1	0.375000
758268	block_170	1	1	1.000000
758339	block_170	1	1	1.000000
758620	block_170	-1	-1	1.000000
759464	unassigned	0	0	0.000000
760189	block_171	-1	-1	0.375000
772599	unassigned	0	0	0.000000
774304	block_172	-1	-1	0.375000
776848	unassigned	0	0	0.000000
776856	unassigned	0	0	0.000000
776863	unassigned	0	0	0.000000
782243	unassigned	0	0	0.000000
782250	unassigned	0	0	0.000000
793450	block_173	-1	-1	0.375000
793560	unassigned	0	0	0.000000
795731	block_174	-1	-1	0.318388
796344	block_174	1	1	0.375000
796564	block_174	1	1	0.189340
797400	block_174	-1	-1	0.375000
797739	block_174	1	1	0.490000
797871	block_174	-1	-1	1.000000
798053	block_174	-1	-1	1.000000
798278	block_174	-1	-1	1.000000
798467	block_174	-1	-1	0.500000
798594	block_174	-1	-1	0.500000
798717	block_174	-1	-1	0.500000
798853	block_174	-1	-1	0.500000
799277	unassigned	0	0	0.000000
799744	block_175	1	1	1.000000
800427	block_175	1	1	0.500000
800494	unassigned	0	0	0.000000
800604	unassigned	0	0	0.500000
800640	block_176	1	1	0.500000
800671	block_176	1	1	0.263996
800884	block_176	1	1	0.500000
800927	block_176	1	1	0.500000
800955	block_176	1	1	0.500000
800960	block_176	1	1	0.344623
801002	block_176	1	1	0.500000
801097	block_176	1	1	0.500000
801205	block_176	-1	-1	0.500000
801403	block_176	-1	-1	0.500000
801427	block_176	-1	-1	0.500000
801488	block_176	1	1	0.500000
801793	block_176	1	1	0.500000
801807	block_176	1	1	0.500000
801854	unassigned	0	0	0.000000
801893	block_177	-1	-1	0.500000
802063	block_177	-1	-1	0.500000
802155	block_177	-1	-1	0.500000
802531	block_177	-1	-1	1.000000
802606	unassigned	0	0	0.000000
802739	block_178	1	1	1.000000
803499	block_178	-1	-1	0.375000
816693	unassigned	0	0	0.000000
816723	unassigned	0	0	0.000000
816757	unassigned	0	0	0.000000
817544	unassigned	0	0	0.000000
817584	unassigned	0	0	0.500000
817587	unassigned	0	0	0.500000
817664	block_179	-1	-1	0.500000
817690	block_179	-1	-1	0.500000
817718	block_179	-1	-1	0.500000
818023	unassigned	0	0	0.500000
818085	unassigned	0	0	0.500000
818112	block_180	1	1	0.500000
819017	unassigned	0	0	0.000000
819251	unassigned	0	0	0.000000
835164	unassigned	0	0	0.000000
843148	block_181	1	1	0.375000
843149	block_181	1	1	0.375000
844675	unassigned	0	0	0.000000
855703	block_182	-1	-1	0.375000
855883	block_182	1	1	0.375000
856168	block_182	-1	-1	0.375000
860453	block_182	-1	-1	0.375000
860488	block_182	1	1	0.375000
862244	unassigned	0	0	0.000000
862400	block_183	1	1	0.375000
863200	block_183	-1	-1	0.375000
863302	block_183	-1	-1	1.000000
864029	block_183	-1	-1	1.000000
864049	block_183	-1	-1	1.000000
865868	block_183	1	1	0.254222
866330	block_183	1	1	0.254222
866340	block_183	1	1	0.500000
866636	block_183	1	1	0.500000
866712	block_183	1	1	0.500000
866777	block_183	1	1	0.500000
866852	block_183	1	1	0.500000
867424	block_183	-1	-1	1.000000
867728	block_183	-1	-1	0.375000
867974	block_183	1	1	0.375000
868526	block_183	-1	-1	1.000000
868606	block_183	-1	-1	1.000000
868745	block_183	1	1	1.000000
868950	unassigned	0	0	0.000000
868955	unassigned	0	0	0.000000
871966	block_184	1	1	0.500000
871969	block_184	1	1	0.500000
872450	block_184	1	1	0.500000
873491	block_184	-1	-1	0.500000
873608	block_184	-1	-1	1.000000
873920	unassigned	0	0	0.500000
874038	block_185	1	1	0.500000
874111	block_185	1	1	0.500000
874297	block_185	1	1	1.000000
874696	block_185	1	1	1.000000
875035	block_185	1	1	0.375000
875568	unassigned	0	0	0.000000
875920	block_186	1	1	0.500000
876104	block_186	1	1	0.500000
876144	unassigned	0	0	0.000000
876194	block_187	1	1	0.500000
879508	block_187	1	1	0.375000
880111	unassigned	0	0	0.000000
880302	unassigned	0	0	0.000000
880743	block_188	-1	-1	0.375000
882348	block_188	1	1	1.000000
882505	block_188	1	1	0.375000
882628	block_188	1	1	0.500000
882865	block_188	1	1	0.500000
883063	block_188	1	1	0.500000
883101	block_188	1	1	0.500000
883556	block_188	1	1	1.000000
883812	block_188	1	1	0.500000
883997	block_188	1	1	0.500000
884017	block_188	1	1	0.500000
884723	unassigned	0	0	0.000000
885021	unassigned	0	0	0.000000
885587	unassigned	0	0	0.500000
885689	unassigned	0	0	0.500000
885707	block_189	-1	-1	0.500000
885722	block_189	-1	-1	0.500000
886620	block_189	-1	-1	0.500000
886681	block_189	1	1	0.500000
886694	block_189	1	1	0.500000
887996	block_189	1	1	0.286256
888753	block_189	1	1	0.286256
889503	block_189	1	1	0.375000
890514	unassigned	0	0	0.000000
890614	block_190	1	1	0.375000
891187	block_190	1	1	0.375000
891480	block_190	-1	-1	0.375000
892108	block_190	-1	-1	0.375000
892511	block_190	-1	-1	0.375000
892594	unassigned	0	0	0.000000
892634	block_191	1	1	0.375000
893106	block_191	1	1	1.000000
893464	block_191	1	1	1.000000
893483	block_191	1	1	1.000000
895490	block_191	-1	-1	0.375000
895600	block_191	-1	-1	0.375000
896059	block_191	-1	-1	0.375000
896562	block_191	-1	-1	0.375000
896997	unassigned	0	0	0.000000
899533	block_192	1	1	0.375000
900321	block_192	-1	-1	1.000000
900721	unassigned	0	0	0.500000
900932	block_193	-1	-1	0.500000
900977	block_193	-1	-1	0.500000
901001	block_193	-1	-1	0.500000
901060	block_193	-1	-1	0.500000
901437	block_193	-1	-1	0.500000
901786	block_193	1	1	1.000000
902160	block_193	-1	-1	0.141958
902357	unassigned	0	0	0.000000
902728	block_194	-1	-1	0.375000
903001	block_194	-1	-1	1.000000
903427	block_194	-1	-1	1.000000
903489	block_194	-1	-1	1.000000
904502	block_194	-1	-1	0.375000
905359	block_194	-1	-1	1.000000
905407	block_194	-1	-1	1.000000
905736	block_194	-1	-1	1.000000
906213	block_194	-1	-1	1.000000
906268	block_194	-1	-1	1.000000
906812	block_194	-1	-1	0.500000
906878	unassigned	0	0	0.500000
907157	block_195	-1	-1	0.500000
907880	unassigned	0	0	0.000000
908674	block_196	1	1	0.375000
909453	block_196	-1	-1	0.375000
911795	unassigned	0	0	0.000000
911823	block_197	-1	-1	0.375000
912080	unassigned	0	0	0.000000
912305	block_198	-1	-1	0.364433
913482	block_198	-1	-1	0.375000
914079	block_198	-1	-1	1.000000
914775	block_198	1	1	0.500000
914780	block_198	-1	-1	0.500000
914814	block_198	1	1	0.500000
915350	block_198	-1	-1	0.375000
916110	block_198	-1	-1	0.375000
917534	block_198	-1	-1	0.375000
920188	block_198	-1	-1	0.500000
920292	block_198	-1	-1	0.500000
920391	block_198	-1	-1	0.500000
921359	block_198	-1	-1	1.000000
921417	block_198	-1	-1	1.000000
921667	block_198	1	1	1.000000
925913	unassigned	0	0	0.000000
929128	block_199	1	1	0.337042
934006	unassigned	0	0	0.000000
941328	block_200	1	1	0.375000
942273	unassigned	0	0	0.000000
942277	block_201	1	1	0.500000
942424	unassigned	0	0	0.500000
942563	block_202	1	1	0.500000
942659	block_202	-1	-1	0.708333
943950	unassigned	0	0	0.000000
943984	block_203	-1	-1	0.375000
944028	unassigned	0	0	0.000000
945711	block_204	1	1	0.375000
945942	block_204	1	1	0.375000
946505	block_204	1	1	1.000000
946814	block_204	1	1	0.500000
946899	block_204	1	1	0.500000
947202	block_204	1	1	0.500000
947218	block_204	1	1	0.500000
947585	block_204	1	1	0.500000
947624	block_204	1	1	0.500000
947782	block_204	1	1	0.500000
947795	block_204	1	1	0.500000
947914	block_204	1	1	0.500000
948357	block_204	1	1	0.500000
948492	block_204	1	1	0.500000
948493	block_204	1	1	0.500000
948861	block_204	1	1	0.500000
949016	block_204	1	1	0.375000
949377	unassigned	0	0	0.000000
949516	unassigned	0	0	0.000000
949917	block_205	1	1	0.192224
950840	block_205	1	1	0.500000
950981	unassigned	0	0	0.000000
951023	block_206	1	1	0.375000
951100	block_206	1	1	0.500000
951172	block_206	1	1	0.500000
951188	unassigned	0	0	0.500000
951397	block_207	1	1	0.500000
951428	block_207	-1	-1	0.490000
951612	block_207	1	1	0.500000
951687	block_207	1	1	0.500000
951756	block_207	1	1	0.500000
951868	block_207	-1	-1	0.375000
951975	block_207	-1	-1	0.500000
952317	block_207	1	1	0.500000
952372	block_207	-1	-1	0.500000
952391	block_207	1	1	0.500000
952475	block_207	-1	-1	0.500000
952558	block_207	1	1	0.500000
952594	block_207	-1	-1	0.500000
952909	block_207	1	1	0.500000
953115	block_207	-1	-1	0.500000
953360	block_207	1	1	0.500000
953456	block_207	1	1	0.500000
953507	unassigned	0	0	0.500000
953510	block_208	-1	-1	0.375000
953670	unassigned	0	0	0.300000
953787	block_209	-1	-1	0.375000
953831	unassigned	0	0	0.000000
953857	block_210	-1	-1	0.500000
953954	block_210	-1	-1	0.375000
953974	block_210	-1	-1	0.500000
954418	block_210	-1	-1	1.000000
954688	unassigned	0	0	0.000000
955001	block_211	-1	-1	0.375000
956302	block_211	-1	-1	0.375000
956630	block_211	-1	-1	1.000000
957302	unassigned	0	0	0.000000
957320	block_212	-1	-1	1.000000
957322	block_212	-1	-1	1.000000
957642	unassigned	0	0	0.000000
957677	unassigned	0	0	0.000000
958217	block_213	-1	-1	1.000000
958300	block_213	-1	-1	0.500000
958487	unassigned	0	0	0.500000
958518	unassigned	0	0	0.500000
958523	block_214	-1	-1	0.500000
958880	block_214	-1	-1	0.500000
959105	block_214	-1	-1	0.375000
959171	block_214	1	1	1.000000
959315	block_214	1	1	1.000000
959563	unassigned	0	0	0.000000
959871	block_215	-1	-1	0.375000
960669	unassigned	0	0	0.500000
960776	block_216	-1	-1	0.500000
960856	unassigned	0	0	0.500000
961022	block_217	-1	-1	0.500000
961455	block_217	-1	-1	0.500000
961789	block_217	-1	-1	0.500000
961809	block_217	-1	-1	0.500000
962027	block_217	-1	-1	0.500000
962140	block_217	-1	-1	0.500000
962739	block_217	-1	-1	1.000000
962818	block_217	-1	-1	1.000000
964006	block_217	1	1	0.490000
964368	block_217	-1	-1	0.500000
964461	block_217	-1	-1	0.500000
964587	block_217	1	1	0.490000
964681	block_217	1	1	0.500000
964763	unassigned	0	0	0.000000
964805	block_218	1	1	0.500000
964823	unassigned	0	0	0.000000
965654	unassigned	0	0	0.500000
965660	block_219	-1	-1	0.500000
965819	unassigned	0	0	0.500000
965855	block_220	1	1	0.500000
966123	block_220	1	1	0.500000
966156	block_220	1	1	0.500000
966449	block_220	1	1	0.368072
966507	block_220	1	1	0.490000
966840	block_220	-1	-1	1.000000
966858	block_220	-1	-1	0.375000
971192	block_220	-1	-1	0.375000
971309	block_220	-1	-1	0.375000
971575	block_220	1	1	0.126610
972507	block_220	-1	-1	0.375000
974110	block_220	-1	-1	0.375000
975693	block_220	1	1	0.179150
976694	block_220	-1	-1	0.375000
977237	unassigned	0	0	0.000000
977764	block_221	-1	-1	0.375000
978696	unassigned	0	0	0.000000
979248	block_222	-1	-1	0.375000
980145	block_222	1	1	1.000000
980577	block_222	-1	-1	0.500000
980652	block_222	1	1	0.490000
980884	unassigned	0	0	0.500000
981108	unassigned	0	0	0.500000
981138	unassigned	0	0	0.500000
984922	unassigned	0	0	0.000000
990421	unassigned	0	0	0.000000
991150	block_223	-1	-1	0.375000
991319	block_223	-1	-1	0.375000
992091	block_223	-1	-1	0.375000
992288	unassigned	0	0	0.000000
992532	block_224	-1	-1	0.500000
992797	block_224	-1	-1	0.500000
993026	block_224	-1	-1	0.500000
993059	block_224	-1	-1	0.500000
993443	block_224	-1	-1	0.500000
993795	block_224	-1	-1	0.500000
993846	block_224	-1	-1	0.500000
993854	block_224	-1	-1	0.500000
993856	block_224	-1	-1	0.500000
994584	block_224	-1	-1	0.375000
994605	block_224	-1	-1	0.375000
996521	unassigned	0	0	0.000000
999077	unassigned	0	0	0.000000
1000474	block_225	-1	-1	0.500000
1000475	unassigned	0	0	0.500000
1000490	unassigned	0	0	0.500000
1000673	block_226	-1	-1	0.500000
